Arc_ID	cont_area	LDD	country
12738	1351.675049	32	246
12739	1351.675049	16	246
12740	1351.675049	64	246
12741	1351.675049	16	246
12742	1351.675049	16	246
12743	1351.675049	16	246
12744	1351.675049	16	246
12745	1351.675049	16	246
12746	1351.675049	16	246
12747	1351.675049	16	246
12748	1351.675049	1	643
12749	1351.675049	1	643
12750	1351.675049	1	643
12751	1351.675049	64	643
12752	1351.675049	2	643
12753	1351.675049	1	643
12754	1351.675049	1	643
12755	1351.675049	1	643
12756	1351.675049	0	643
12757	973.2060353	0	643
12758	905.6222828	0	643
12759	297.3685108	0	643
12760	256.8182593	0	643
12761	256.8182593	0	643
12762	1270.574546	0	643
12763	1351.675049	1	643
12764	1351.675049	64	643
12765	1351.675049	64	643
12766	1351.675049	64	643
12767	1351.675049	32	643
12768	1351.675049	16	643
12769	1351.675049	16	643
12770	1351.675049	16	643
12771	1351.675049	16	643
12772	1351.675049	16	643
12773	1351.675049	16	643
12774	1351.675049	32	643
12775	1351.675049	16	643
12776	1351.675049	16	643
12777	1351.675049	1	643
12778	1351.675049	32	643
12779	1351.675049	16	643
12780	1351.675049	16	643
12781	1351.675049	1	643
12782	1351.675049	1	643
12783	1351.675049	32	643
12784	1351.675049	4	643
12785	1351.675049	16	643
12786	1351.675049	16	643
12787	1351.675049	16	643
12788	1351.675049	2	643
12789	1351.675049	4	643
12790	1351.675049	1	643
12791	1351.675049	1	643
12792	1351.675049	1	643
12793	1351.675049	32	643
12794	1351.675049	32	643
12795	1351.675049	16	643
12796	1351.675049	1	643
12797	1351.675049	1	643
12798	1351.675049	2	643
12799	1351.675049	4	643
12800	1351.675049	1	643
12801	1351.675049	64	643
12802	1351.675049	16	643
12803	1351.675049	16	643
12804	1351.675049	16	643
12805	1351.675049	16	643
12806	1351.675049	1	643
12807	1351.675049	1	643
12808	1351.675049	4	643
12809	1351.675049	8	643
12810	1351.675049	16	643
12811	1351.675049	16	643
12812	1351.675049	16	643
12813	1351.675049	2	643
12814	1351.675049	64	643
12815	1351.675049	1	643
12816	1351.675049	64	643
12817	1351.675049	64	643
12818	1351.675049	16	643
12819	1351.675049	16	643
12820	1351.675049	1	643
12821	1351.675049	64	643
12822	1351.675049	16	643
12823	1351.675049	8	643
12824	1351.675049	16	643
12825	1351.675049	16	643
12826	1351.675049	4	643
12827	1351.675049	64	643
12828	1351.675049	1	643
12829	1351.675049	1	643
12830	1351.675049	128	643
12831	1351.675049	1	643
12832	1351.675049	128	643
12833	1351.675049	64	643
12834	1351.675049	16	643
12835	1351.675049	1	643
12836	1351.675049	128	643
12837	1351.675049	1	643
12838	1351.675049	1	643
12839	1351.675049	128	643
12840	1351.675049	16	643
12841	1351.675049	32	643
12842	1351.675049	64	643
12843	1351.675049	-1	643
12844	1351.675049	-1	643
12845	1351.675049	-1	643
12846	1351.675049	1	643
12847	1351.675049	1	643
12848	1351.675049	1	643
12849	1351.675049	32	643
12850	1351.675049	16	643
12851	1351.675049	16	643
12852	1351.675049	16	643
12853	1351.675049	8	643
12854	1351.675049	16	643
12855	1351.675049	16	643
12856	1351.675049	16	643
12857	1351.675049	16	643
12858	1351.675049	1	643
12859	1351.675049	1	643
12860	1351.675049	1	643
12861	1351.675049	64	643
12862	1351.675049	16	643
12863	1351.675049	16	643
12864	1351.675049	16	643
12865	1351.675049	4	643
12866	1351.675049	16	643
12867	1351.675049	4	643
12868	1351.675049	16	643
12869	1351.675049	32	643
12870	1351.675049	16	643
12871	1351.675049	16	643
12872	1351.675049	16	643
12873	1351.675049	16	643
12874	1351.675049	16	643
12875	1351.675049	16	643
12876	1351.675049	16	643
12877	1351.675049	16	643
12878	1351.675049	16	643
12879	1351.675049	1	643
12880	1351.675049	1	643
12881	1351.675049	4	643
12882	1351.675049	8	643
12883	1351.675049	16	643
12884	1351.675049	16	643
12885	1351.675049	16	643
12886	1351.675049	16	643
12887	1351.675049	16	643
12888	1351.675049	16	643
12889	1351.675049	16	643
12890	1351.675049	16	643
12891	1351.675049	16	643
12892	1351.675049	16	643
12893	1351.675049	4	643
12894	1351.675049	4	643
12895	1351.675049	1	643
12896	1351.675049	2	643
12897	1351.675049	4	643
12898	1351.675049	1	643
12899	1351.675049	8	643
12900	1351.675049	16	643
12901	1351.675049	16	643
12902	1351.675049	1	643
12903	1351.675049	128	643
12904	1351.675049	4	643
12905	1351.675049	8	643
12906	1351.675049	16	643
12907	1351.675049	2	643
12908	1351.675049	1	643
12909	1351.675049	4	643
12910	1351.675049	1	643
12911	1351.675049	4	643
12912	1351.675049	1	643
12913	1351.675049	1	643
12914	1351.675049	1	643
12915	1351.675049	2	643
12916	1351.675049	1	643
12917	1351.675049	1	643
12918	1351.675049	1	643
12919	1351.675049	8	643
12920	1351.675049	16	643
12921	1351.675049	1	643
12922	1351.675049	4	643
12923	1351.675049	2	643
12924	1351.675049	2	643
12925	1351.675049	4	643
12926	1351.675049	1	643
12927	1351.675049	1	643
12928	1351.675049	4	643
12929	1351.675049	16	643
12930	1351.675049	4	643
12931	1351.675049	1	643
12932	1351.675049	1	643
12933	1351.675049	1	643
12934	1351.675049	1	643
12935	1351.675049	1	643
12936	1351.675049	1	643
12937	1351.675049	64	643
12938	1351.675049	32	643
12939	1351.675049	16	643
12940	1351.675049	16	643
12941	1351.675049	16	643
12942	1351.675049	8	643
12943	1351.675049	4	643
12944	1351.675049	16	643
12945	1351.675049	4	643
12946	1351.675049	4	643
12947	1351.675049	16	643
12948	1351.675049	4	643
12949	1351.675049	4	643
12950	1351.675049	16	643
12951	1351.675049	16	643
12952	1351.675049	8	643
12953	1351.675049	1	643
12954	1351.675049	8	643
12955	1351.675049	1	643
12956	1351.675049	2	643
12957	1351.675049	4	643
12958	1351.675049	16	643
12959	1351.675049	16	643
12960	1351.675049	16	643
12961	1351.675049	16	643
12962	1351.675049	16	643
12963	1351.675049	16	643
12964	1351.675049	32	643
12965	1351.675049	32	643
12966	1351.675049	1	643
12967	1351.675049	1	643
12968	1351.675049	1	643
12969	1351.675049	1	643
12970	1351.675049	1	643
12971	1351.675049	128	643
12972	1351.675049	16	643
12973	1351.675049	16	643
12974	1351.675049	32	643
12975	1351.675049	16	643
12976	1351.675049	16	643
12977	1351.675049	16	643
12978	1351.675049	16	643
12979	1351.675049	8	643
12980	1351.675049	16	643
12981	1351.675049	128	643
12982	1351.675049	1	643
12983	1351.675049	1	643
12984	1351.675049	1	643
12985	1351.675049	64	643
12986	1351.675049	128	643
12987	1351.675049	1	643
12988	1351.675049	64	643
12989	1351.675049	64	643
12990	1351.675049	16	643
12991	1351.675049	16	643
12992	1351.675049	1	643
12993	1351.675049	1	643
12994	1351.675049	64	643
12995	1351.675049	16	643
12996	1351.675049	16	643
12997	1351.675049	16	643
12998	1351.675049	64	643
12999	1351.675049	1	643
13000	1351.675049	64	643
13001	1351.675049	16	643
13002	1351.675049	16	643
13003	1351.675049	128	643
13004	1351.675049	64	643
13005	1351.675049	32	643
13006	1351.675049	1	643
13007	1351.675049	1	643
13008	1351.675049	64	643
13009	1351.675049	16	643
13010	1351.675049	16	643
13011	1351.675049	16	643
13012	1351.675049	16	643
13013	1351.675049	1	643
13014	1351.675049	1	643
13015	1351.675049	1	643
13016	1351.675049	2	643
13017	1351.675049	16	643
13018	1351.675049	4	643
13019	1351.675049	4	643
13020	1351.675049	1	643
13021	1351.675049	4	643
13022	1351.675049	4	643
13023	1351.675049	128	643
13024	1351.675049	2	643
13025	1351.675049	1	643
13026	1351.675049	128	643
13027	1351.675049	128	643
13028	1351.675049	64	643
13029	1351.675049	16	643
13030	1351.675049	16	643
13031	1351.675049	16	643
13032	1351.675049	1	643
13033	1351.675049	1	643
13034	1351.675049	64	643
13035	1351.675049	32	643
13036	1351.675049	1	643
13037	1351.675049	1	643
13038	1351.675049	128	643
13039	1351.675049	64	643
13040	1311.124798	1	643
13041	756.9380274	0	643
13042	635.287273	0	643
13043	426.5445226	0	840
13044	302.7090161	0	840
13045	343.9875183	0	840
13046	343.9875183	0	840
13047	1031.962555	0	840
13048	1375.950073	16	840
13049	1375.950073	16	840
13050	1375.950073	8	840
13051	1375.950073	16	840
13052	1375.950073	4	840
13053	1375.950073	8	840
13054	1375.950073	16	840
13055	1375.950073	16	840
13056	1375.950073	16	840
13057	1375.950073	16	840
13058	1375.950073	1	840
13059	1375.950073	128	840
13060	1375.950073	64	840
13061	1375.950073	4	840
13062	1375.950073	8	840
13063	1375.950073	16	840
13064	1375.950073	1	840
13065	1375.950073	1	840
13066	1375.950073	128	840
13067	1375.950073	64	840
13068	1375.950073	64	840
13069	1375.950073	32	840
13070	1375.950073	64	840
13071	1375.950073	32	840
13072	1375.950073	16	840
13073	1375.950073	64	840
13074	1375.950073	128	840
13075	1375.950073	64	840
13076	1375.950073	64	840
13077	1375.950073	64	840
13078	1375.950073	64	840
13079	1375.950073	64	840
13080	1375.950073	16	840
13081	1375.950073	16	840
13082	1375.950073	1	840
13083	1375.950073	1	840
13084	1375.950073	1	840
13085	1375.950073	64	840
13086	1375.950073	2	840
13087	1375.950073	1	124
13088	1375.950073	1	124
13089	1375.950073	64	124
13090	1375.950073	16	124
13091	1375.950073	16	124
13092	1375.950073	32	124
13093	1375.950073	8	124
13094	1375.950073	16	124
13095	1375.950073	16	124
13096	1375.950073	16	124
13097	1375.950073	8	124
13098	1375.950073	16	124
13099	1375.950073	16	124
13100	1375.950073	16	124
13101	1375.950073	16	124
13102	1375.950073	16	124
13103	1375.950073	16	124
13104	1375.950073	16	124
13105	1375.950073	16	124
13106	1375.950073	16	124
13107	1375.950073	4	124
13108	1375.950073	8	124
13109	1375.950073	128	124
13110	1375.950073	64	124
13111	1375.950073	128	124
13112	1375.950073	1	124
13113	1375.950073	32	124
13114	1375.950073	1	124
13115	1375.950073	1	124
13116	1375.950073	1	124
13117	1375.950073	1	124
13118	1375.950073	128	124
13119	1375.950073	128	124
13120	1375.950073	64	124
13121	1375.950073	16	124
13122	1375.950073	16	124
13123	1375.950073	16	124
13124	1375.950073	16	124
13125	1375.950073	64	124
13126	1375.950073	16	124
13127	1375.950073	32	124
13128	1375.950073	32	124
13129	1375.950073	32	124
13130	1375.950073	1	124
13131	1375.950073	1	124
13132	1375.950073	4	124
13133	1375.950073	4	124
13134	1375.950073	64	124
13135	1375.950073	4	124
13136	1375.950073	8	124
13137	1375.950073	8	124
13138	1375.950073	16	124
13139	1375.950073	4	124
13140	1375.950073	16	124
13141	1375.950073	8	124
13142	1375.950073	16	124
13143	1375.950073	16	124
13144	1375.950073	16	124
13145	1375.950073	1	124
13146	1375.950073	1	124
13147	1375.950073	1	124
13148	1375.950073	64	124
13149	1375.950073	1	124
13150	1375.950073	128	124
13151	1375.950073	4	124
13152	1375.950073	64	124
13153	1375.950073	4	124
13154	1375.950073	8	124
13155	1375.950073	1	124
13156	1375.950073	1	124
13157	1375.950073	1	124
13158	1375.950073	1	124
13159	1375.950073	1	124
13160	1375.950073	128	124
13161	1375.950073	64	124
13162	1375.950073	1	124
13163	1375.950073	64	124
13164	1375.950073	64	124
13165	1375.950073	2	124
13166	1375.950073	1	124
13167	1375.950073	1	124
13168	1375.950073	1	124
13169	1375.950073	128	124
13170	1375.950073	1	124
13171	1375.950073	1	124
13172	1375.950073	1	124
13173	1375.950073	1	124
13174	1375.950073	1	124
13175	1375.950073	1	124
13176	1375.950073	1	124
13177	1375.950073	128	124
13178	1375.950073	64	124
13179	1375.950073	128	124
13180	1375.950073	1	124
13181	1375.950073	1	124
13182	1375.950073	1	124
13183	1375.950073	1	124
13184	1375.950073	1	124
13185	1375.950073	1	124
13186	1375.950073	0	124
13187	1375.950073	0	124
13188	1114.519559	0	124
13189	82.55700438	0	124
13190	1375.950073	0	124
13191	192.6330102	0	124
13192	770.5320409	0	124
13193	921.8865489	0	124
13194	1073.241057	0	124
13195	1375.950073	16	124
13196	1375.950073	1	124
13197	1114.519559	0	124
13198	385.2660204	0	124
13199	82.55700438	0	124
13200	233.9115124	0	124
13201	646.6965343	0	124
13202	949.4055504	0	124
13203	1293.393069	0	124
13204	1073.241057	0	124
13205	110.0760058	0	124
13206	1375.950073	0	124
13207	261.4305139	0	124
13208	110.0760058	0	124
13209	192.6330102	0	124
13210	729.2535387	0	124
13211	798.0510423	0	124
13212	1293.393069	0	124
13213	1375.950073	16	124
13214	1375.950073	64	124
13215	1375.950073	1	124
13216	1375.950073	1	124
13217	949.4055504	0	124
13218	921.8865489	0	124
13219	1224.595565	0	124
13220	1375.950073	16	124
13221	1375.950073	16	124
13222	1375.950073	4	124
13223	1375.950073	1	124
13224	1265.874067	0	124
13225	990.6840526	0	124
13226	1375.950073	0	304
13227	1375.950073	0	304
13228	1375.950073	0	304
13229	1375.950073	16	304
13230	1375.950073	4	304
13231	1375.950073	8	304
13232	1375.950073	8	304
13233	1375.950073	4	304
13234	1375.950073	32	304
13235	1375.950073	32	304
13236	1375.950073	32	304
13237	1375.950073	64	304
13238	1375.950073	64	304
13239	1375.950073	32	304
13240	1375.950073	16	304
13241	1375.950073	4	304
13242	1375.950073	2	304
13243	1375.950073	1	304
13244	1375.950073	4	304
13245	1375.950073	1	304
13246	1375.950073	0	304
13247	1375.950073	0	304
13248	1375.950073	0	304
13249	261.4305139	0	352
13250	426.5445226	0	352
13251	454.0635241	0	352
13252	454.0635241	0	352
13253	729.2535387	0	352
13254	1265.874067	0	352
13255	1375.950073	0	352
13256	1375.950073	16	352
13257	1375.950073	2	352
13258	1334.671681	0	352
13259	770.5320409	0	352
13260	646.6965343	0	352
13261	385.2660204	0	352
13262	41.27850219	0	578
13263	536.6205285	0	578
13264	110.0760058	0	578
13265	798.0510423	0	578
13266	1334.671681	0	578
13267	1375.950073	0	578
13268	1375.950073	0	578
13269	1375.950073	16	578
13270	1375.950073	16	578
13271	1375.950073	1	752
13272	1375.950073	4	752
13273	1375.950073	1	752
13274	1375.950073	2	752
13275	1375.950073	4	752
13276	1375.950073	2	752
13277	1375.950073	1	752
13278	1375.950073	2	752
13279	1375.950073	2	752
13280	1375.950073	16	752
13281	1375.950073	2	752
13282	1375.950073	2	752
13283	1375.950073	2	752
13284	1334.671681	2	752
13285	1265.874067	1	752
13286	839.3295445	0	752
13287	302.7090161	0	752
13288	1375.950073	0	246
13289	646.6965343	0	246
13290	1142.038561	0	246
13291	1375.950073	16	246
13292	1375.950073	32	246
13293	1375.950073	32	246
13294	1375.950073	16	246
13295	1375.950073	32	246
13296	1375.950073	1	246
13297	1375.950073	1	246
13298	1375.950073	4	246
13299	1375.950073	2	246
13300	1375.950073	4	246
13301	1375.950073	2	246
13302	1375.950073	4	246
13303	1375.950073	4	246
13304	1375.950073	4	246
13305	1375.950073	1	643
13306	1375.950073	4	643
13307	1375.950073	1	643
13308	1375.950073	64	643
13309	1375.950073	1	643
13310	1375.950073	1	643
13311	1375.950073	1	643
13312	1375.950073	64	643
13313	1375.950073	16	643
13314	1375.950073	64	643
13315	1375.950073	16	643
13316	1375.950073	64	643
13317	1224.595565	0	643
13318	1031.962555	0	643
13319	1073.241057	0	643
13320	1334.671681	0	643
13321	1375.950073	16	643
13322	1375.950073	16	643
13323	1375.950073	16	643
13324	1375.950073	1	643
13325	1375.950073	1	643
13326	1375.950073	2	643
13327	1375.950073	64	643
13328	1375.950073	16	643
13329	1375.950073	16	643
13330	1375.950073	16	643
13331	1375.950073	128	643
13332	1375.950073	64	643
13333	1375.950073	32	643
13334	1375.950073	16	643
13335	1375.950073	16	643
13336	1375.950073	4	643
13337	1375.950073	64	643
13338	1375.950073	32	643
13339	1375.950073	16	643
13340	1375.950073	16	643
13341	1375.950073	64	643
13342	1375.950073	4	643
13343	1375.950073	16	643
13344	1375.950073	1	643
13345	1375.950073	4	643
13346	1375.950073	1	643
13347	1375.950073	8	643
13348	1375.950073	16	643
13349	1375.950073	4	643
13350	1375.950073	1	643
13351	1375.950073	64	643
13352	1375.950073	16	643
13353	1375.950073	16	643
13354	1375.950073	1	643
13355	1375.950073	4	643
13356	1375.950073	1	643
13357	1375.950073	1	643
13358	1375.950073	1	643
13359	1375.950073	64	643
13360	1375.950073	16	643
13361	1375.950073	64	643
13362	1375.950073	64	643
13363	1375.950073	2	643
13364	1375.950073	1	643
13365	1375.950073	64	643
13366	1375.950073	1	643
13367	1375.950073	1	643
13368	1375.950073	2	643
13369	1375.950073	16	643
13370	1375.950073	1	643
13371	1375.950073	1	643
13372	1375.950073	1	643
13373	1375.950073	1	643
13374	1375.950073	64	643
13375	1375.950073	64	643
13376	1375.950073	16	643
13377	1375.950073	16	643
13378	1375.950073	16	643
13379	1375.950073	16	643
13380	1375.950073	16	643
13381	1375.950073	16	643
13382	1375.950073	16	643
13383	1375.950073	16	643
13384	1375.950073	16	643
13385	1375.950073	16	643
13386	1375.950073	64	643
13387	1375.950073	1	643
13388	1375.950073	1	643
13389	1375.950073	128	643
13390	1375.950073	64	643
13391	1375.950073	1	643
13392	1375.950073	1	643
13393	1375.950073	1	643
13394	1375.950073	128	643
13395	1375.950073	1	643
13396	1375.950073	1	643
13397	1375.950073	64	643
13398	1375.950073	16	643
13399	1375.950073	1	643
13400	1375.950073	64	643
13401	1375.950073	64	643
13402	1375.950073	1	643
13403	1375.950073	-1	643
13404	1375.950073	1	643
13405	1375.950073	64	643
13406	1375.950073	16	643
13407	1375.950073	64	643
13408	1375.950073	32	643
13409	1375.950073	16	643
13410	1375.950073	16	643
13411	1375.950073	16	643
13412	1375.950073	16	643
13413	1375.950073	16	643
13414	1375.950073	16	643
13415	1375.950073	16	643
13416	1375.950073	1	643
13417	1375.950073	1	643
13418	1375.950073	128	643
13419	1375.950073	16	643
13420	1375.950073	16	643
13421	1375.950073	32	643
13422	1375.950073	16	643
13423	1375.950073	8	643
13424	1375.950073	16	643
13425	1375.950073	16	643
13426	1375.950073	16	643
13427	1375.950073	16	643
13428	1375.950073	16	643
13429	1375.950073	1	643
13430	1375.950073	64	643
13431	1375.950073	64	643
13432	1375.950073	1	643
13433	1375.950073	64	643
13434	1375.950073	64	643
13435	1375.950073	32	643
13436	1375.950073	16	643
13437	1375.950073	16	643
13438	1375.950073	16	643
13439	1375.950073	16	643
13440	1375.950073	16	643
13441	1375.950073	128	643
13442	1375.950073	16	643
13443	1375.950073	1	643
13444	1375.950073	32	643
13445	1375.950073	16	643
13446	1375.950073	16	643
13447	1375.950073	16	643
13448	1375.950073	64	643
13449	1375.950073	32	643
13450	1375.950073	32	643
13451	1375.950073	16	643
13452	1375.950073	16	643
13453	1375.950073	16	643
13454	1375.950073	16	643
13455	1375.950073	16	643
13456	1375.950073	16	643
13457	1375.950073	16	643
13458	1375.950073	16	643
13459	1375.950073	16	643
13460	1375.950073	1	643
13461	1375.950073	2	643
13462	1375.950073	2	643
13463	1375.950073	16	643
13464	1375.950073	4	643
13465	1375.950073	2	643
13466	1375.950073	1	643
13467	1375.950073	2	643
13468	1375.950073	4	643
13469	1375.950073	16	643
13470	1375.950073	16	643
13471	1375.950073	2	643
13472	1375.950073	4	643
13473	1375.950073	2	643
13474	1375.950073	2	643
13475	1375.950073	4	643
13476	1375.950073	1	643
13477	1375.950073	1	643
13478	1375.950073	1	643
13479	1375.950073	1	643
13480	1375.950073	1	643
13481	1375.950073	1	643
13482	1375.950073	1	643
13483	1375.950073	1	643
13484	1375.950073	1	643
13485	1375.950073	1	643
13486	1375.950073	1	643
13487	1375.950073	1	643
13488	1375.950073	1	643
13489	1375.950073	1	643
13490	1375.950073	1	643
13491	1375.950073	1	643
13492	1375.950073	1	643
13493	1375.950073	1	643
13494	1375.950073	1	643
13495	1375.950073	128	643
13496	1375.950073	128	643
13497	1375.950073	128	643
13498	1375.950073	64	643
13499	1375.950073	16	643
13500	1375.950073	16	643
13501	1375.950073	16	643
13502	1375.950073	16	643
13503	1375.950073	8	643
13504	1375.950073	8	643
13505	1375.950073	8	643
13506	1375.950073	16	643
13507	1375.950073	16	643
13508	1375.950073	8	643
13509	1375.950073	16	643
13510	1375.950073	8	643
13511	1375.950073	8	643
13512	1375.950073	4	643
13513	1375.950073	4	643
13514	1375.950073	8	643
13515	1375.950073	1	643
13516	1375.950073	2	643
13517	1375.950073	4	643
13518	1375.950073	16	643
13519	1375.950073	16	643
13520	1375.950073	16	643
13521	1375.950073	16	643
13522	1375.950073	32	643
13523	1375.950073	1	643
13524	1375.950073	1	643
13525	1375.950073	1	643
13526	1375.950073	2	643
13527	1375.950073	64	643
13528	1375.950073	16	643
13529	1375.950073	1	643
13530	1375.950073	32	643
13531	1375.950073	32	643
13532	1375.950073	16	643
13533	1375.950073	1	643
13534	1375.950073	1	643
13535	1375.950073	32	643
13536	1375.950073	16	643
13537	1375.950073	2	643
13538	1375.950073	2	643
13539	1375.950073	1	643
13540	1375.950073	128	643
13541	1375.950073	64	643
13542	1375.950073	2	643
13543	1375.950073	64	643
13544	1375.950073	1	643
13545	1375.950073	128	643
13546	1375.950073	64	643
13547	1375.950073	1	643
13548	1375.950073	64	643
13549	1375.950073	1	643
13550	1375.950073	1	643
13551	1375.950073	128	643
13552	1375.950073	64	643
13553	1375.950073	32	643
13554	1375.950073	1	643
13555	1375.950073	32	643
13556	1375.950073	16	643
13557	1375.950073	16	643
13558	1375.950073	64	643
13559	1375.950073	16	643
13560	1375.950073	16	643
13561	1375.950073	64	643
13562	1375.950073	1	643
13563	1375.950073	1	643
13564	1375.950073	1	643
13565	1375.950073	64	643
13566	1375.950073	32	643
13567	1375.950073	1	643
13568	1375.950073	64	643
13569	1375.950073	16	643
13570	1375.950073	1	643
13571	1375.950073	1	643
13572	1375.950073	128	643
13573	1375.950073	4	643
13574	1375.950073	1	643
13575	1375.950073	1	643
13576	1375.950073	1	643
13577	1375.950073	1	643
13578	1375.950073	1	643
13579	1375.950073	4	643
13580	1375.950073	16	643
13581	1375.950073	16	643
13582	1375.950073	16	643
13583	1375.950073	1	643
13584	1375.950073	1	643
13585	1375.950073	128	643
13586	1375.950073	64	643
13587	1375.950073	16	643
13588	1375.950073	64	643
13589	1375.950073	4	643
13590	1375.950073	1	643
13591	1375.950073	1	643
13592	1375.950073	1	643
13593	1375.950073	1	643
13594	1375.950073	1	643
13595	1375.950073	128	643
13596	1375.950073	64	643
13597	1375.950073	1	643
13598	1375.950073	1	643
13599	1375.950073	128	643
13600	1224.595565	1	643
13601	495.3420263	0	643
13602	266.0216858	0	840
13603	350.028534	0	840
13604	154.012555	0	840
13605	742.0604921	0	840
13606	938.0764711	0	840
13607	462.0376649	0	840
13608	154.012555	0	840
13609	658.0536439	0	840
13610	504.041089	0	840
13611	196.015979	0	840
13612	616.0502198	0	840
13613	1246.101581	0	840
13614	1204.098157	0	840
13615	1400.114136	0	840
13616	1400.114136	4	840
13617	1400.114136	16	840
13618	1400.114136	8	840
13619	1400.114136	16	840
13620	1400.114136	8	840
13621	1400.114136	16	840
13622	1400.114136	16	840
13623	1400.114136	64	840
13624	1400.114136	128	840
13625	1400.114136	64	840
13626	1400.114136	4	840
13627	1400.114136	16	840
13628	1400.114136	16	840
13629	1400.114136	8	840
13630	1400.114136	16	840
13631	1400.114136	16	840
13632	1400.114136	16	840
13633	1400.114136	16	840
13634	1400.114136	32	840
13635	1400.114136	64	840
13636	1400.114136	16	840
13637	1400.114136	4	840
13638	1400.114136	8	840
13639	1400.114136	16	840
13640	1400.114136	64	840
13641	1400.114136	16	840
13642	1400.114136	2	840
13643	1400.114136	16	840
13644	1400.114136	4	840
13645	1400.114136	8	840
13646	1400.114136	64	840
13647	1400.114136	4	840
13648	1400.114136	4	840
13649	1400.114136	128	840
13650	1400.114136	64	840
13651	1400.114136	16	840
13652	1400.114136	16	840
13653	1400.114136	16	840
13654	1400.114136	1	840
13655	1400.114136	1	840
13656	1400.114136	1	124
13657	1400.114136	1	124
13658	1400.114136	64	124
13659	1400.114136	16	124
13660	1400.114136	16	124
13661	1400.114136	16	124
13662	1400.114136	16	124
13663	1400.114136	64	124
13664	1400.114136	32	124
13665	1400.114136	16	124
13666	1400.114136	4	124
13667	1400.114136	8	124
13668	1400.114136	16	124
13669	1400.114136	8	124
13670	1400.114136	64	124
13671	1400.114136	16	124
13672	1400.114136	16	124
13673	1400.114136	16	124
13674	1400.114136	16	124
13675	1400.114136	16	124
13676	1400.114136	16	124
13677	1400.114136	16	124
13678	1400.114136	1	124
13679	1400.114136	1	124
13680	1400.114136	128	124
13681	1400.114136	1	124
13682	1400.114136	64	124
13683	1400.114136	1	124
13684	1400.114136	1	124
13685	1400.114136	128	124
13686	1400.114136	2	124
13687	1400.114136	128	124
13688	1400.114136	1	124
13689	1400.114136	64	124
13690	1400.114136	32	124
13691	1400.114136	16	124
13692	1400.114136	16	124
13693	1400.114136	16	124
13694	1400.114136	32	124
13695	1400.114136	128	124
13696	1400.114136	64	124
13697	1400.114136	16	124
13698	1400.114136	1	124
13699	1400.114136	8	124
13700	1400.114136	1	124
13701	1400.114136	1	124
13702	1400.114136	1	124
13703	1400.114136	1	124
13704	1400.114136	2	124
13705	1400.114136	1	124
13706	1400.114136	8	124
13707	1400.114136	16	124
13708	1400.114136	16	124
13709	1400.114136	4	124
13710	1400.114136	16	124
13711	1400.114136	16	124
13712	1400.114136	8	124
13713	1400.114136	4	124
13714	1400.114136	16	124
13715	1400.114136	8	124
13716	1400.114136	4	124
13717	1400.114136	4	124
13718	1400.114136	4	124
13719	1400.114136	8	124
13720	1400.114136	8	124
13721	1400.114136	16	124
13722	1400.114136	8	124
13723	1400.114136	1	124
13724	1400.114136	64	124
13725	1400.114136	1	124
13726	1400.114136	1	124
13727	1400.114136	1	124
13728	1400.114136	128	124
13729	1400.114136	16	124
13730	1400.114136	32	124
13731	1400.114136	16	124
13732	1400.114136	1	124
13733	1400.114136	64	124
13734	1400.114136	1	124
13735	1400.114136	128	124
13736	1400.114136	64	124
13737	1400.114136	64	124
13738	1400.114136	32	124
13739	1400.114136	128	124
13740	1400.114136	1	124
13741	1400.114136	4	124
13742	1400.114136	1	124
13743	1400.114136	64	124
13744	1400.114136	2	124
13745	1400.114136	4	124
13746	1400.114136	4	124
13747	1400.114136	16	124
13748	1400.114136	1	124
13749	1400.114136	2	124
13750	1400.114136	4	124
13751	1400.114136	1	124
13752	1400.114136	2	124
13753	1400.114136	64	124
13754	1400.114136	16	124
13755	1400.114136	1	124
13756	966.0787538	0	124
13757	504.041089	0	124
13758	1050.085602	0	124
13759	616.0502198	0	124
13760	1400.114136	0	124
13761	434.0353822	0	124
13762	784.0639162	0	124
13763	112.0091309	0	124
13764	196.015979	0	124
13765	350.028534	0	124
13766	1246.101581	0	124
13767	1358.110712	4	124
13768	1400.114136	8	124
13769	1400.114136	4	124
13770	1400.114136	4	124
13771	1400.114136	0	124
13772	742.0604921	0	124
13773	308.0251099	0	124
13774	434.0353822	0	124
13775	938.0764711	0	124
13776	1288.105005	0	124
13777	1358.110712	2	124
13778	1358.110712	1	124
13779	546.044513	0	124
13780	1400.114136	0	304
13781	1400.114136	0	304
13782	1400.114136	0	304
13783	1400.114136	16	304
13784	1400.114136	16	304
13785	1400.114136	8	304
13786	1400.114136	16	304
13787	1400.114136	16	304
13788	1400.114136	16	304
13789	1400.114136	16	304
13790	1400.114136	32	304
13791	1400.114136	32	304
13792	1400.114136	64	304
13793	1400.114136	32	304
13794	1400.114136	1	304
13795	1400.114136	4	304
13796	1400.114136	4	304
13797	1400.114136	1	304
13798	1400.114136	0	304
13799	1400.114136	0	304
13800	1400.114136	0	304
13801	1400.114136	0	352
13802	238.0194031	0	352
13803	238.0194031	0	352
13804	84.00684816	0	352
13805	42.00342408	0	578
13806	196.015979	0	578
13807	700.057068	0	578
13808	1134.09245	0	578
13809	1246.101581	0	578
13810	1400.114136	0	578
13811	1400.114136	0	578
13812	1400.114136	16	578
13813	1400.114136	16	578
