,arcid,fracarea,glwdunit,outflowcell
1090,15085.0,0.06565372578676505,64.0,14013
1091,15086.0,0.15721951410758783,64.0,14013
1092,15163.0,0.0230773364819159,1958.0,15690
1093,15164.0,0.1647401299605297,1958.0,15690
1094,15167.0,6.811963851151335e-05,0.0,0
1095,15168.0,0.0002468549835592126,0.0,0
1096,15224.0,0.0017050468760227049,1181.0,15224
1097,15225.0,0.9982949531239773,1181.0,15224
1098,15259.0,0.19298807316084474,2163.0,14720
1099,15260.0,0.38935162631826625,2163.0,14720
1100,15274.0,0.001069388562143081,335.0,15274
1101,15275.0,0.0855168777486902,335.0,15274
1102,15278.0,0.3935879306027827,893.0,15278
1103,15294.0,0.09625167223040038,1326.0,15816
1104,15316.0,0.8374689179598784,316.0,15837
1105,15317.0,0.00010164062321364536,316.0,15837
1106,15321.0,0.007567515704095044,8.0,15839
1107,15322.0,0.026472134147093224,8.0,15839
1108,15323.0,0.037834482648784494,8.0,15839
1109,15324.0,0.05266481166058393,8.0,15839
1110,15325.0,0.052469530615123515,8.0,15839
1111,15326.0,0.04949915277778863,8.0,15839
1112,15327.0,0.0324836514358839,8.0,15839
1113,15328.0,0.02576127094432936,8.0,15839
1114,15329.0,0.007392077204568547,8.0,15839
1115,15331.0,0.6981663923719729,916.0,15853
1116,15332.0,0.9999999999999999,1152.0,15332
1117,15333.0,0.39766352868135074,159.0,15333
1118,15334.0,0.3770456068301324,159.0,15333
1119,15335.0,0.06893511889014975,159.0,15333
1120,15336.0,0.7213847325015823,1257.0,15336
1121,15337.0,0.2786152674984178,1257.0,15336
1122,15338.0,0.4381689371212087,1051.0,15338
1123,15339.0,0.4948495493836934,1051.0,15338
1124,15340.0,0.06238532281624371,1051.0,15338
1125,15341.0,0.4065404978915986,431.0,15864
1126,15342.0,0.9941260142459755,878.0,14802
1127,15343.0,0.12801244211285065,487.0,15866
1128,15344.0,0.054112370187792594,487.0,15866
1129,15346.0,0.6667714840429039,920.0,15346
1130,15347.0,0.11609963810685181,2275.0,15348
1131,15348.0,0.5889121079028272,2275.0,15348
1132,15352.0,0.0036215801853198863,485.0,15875
1133,15353.0,0.023501968983643373,485.0,15875
1134,15356.0,0.0075862328319265355,530.0,15357
1135,15357.0,0.9924137671680736,530.0,15357
1136,15358.0,0.24636535825848083,2223.0,15879
1137,15360.0,0.0022852520432502495,742.0,15362
1138,15361.0,0.47549261487630956,742.0,15362
1139,15362.0,0.5222221330804401,742.0,15362
1140,15363.0,0.011093577006898402,489.0,15885
1141,15421.0,0.08973603535397894,666.0,15421
1142,15424.0,0.5260032614456299,1957.0,15424
1143,15425.0,0.1416339736387557,1957.0,15424
1144,15438.0,0.6117444292624684,275.0,15438
1145,15439.0,0.2868832060148462,767.0,15953
1146,15440.0,0.14878319800404696,767.0,15953
1147,15441.0,0.20905085463153328,2179.0,15956
1148,15442.0,0.28445056077148934,2179.0,15956
1149,15443.0,0.22198490954481118,2249.0,15444
1150,15444.0,0.556376039791617,2249.0,15444
1151,15445.0,0.10773899537708086,2249.0,15444
1152,15446.0,0.039517450513206,1959.0,15962
1153,15447.0,0.04497992077686554,1959.0,15962
1154,15448.0,0.14473002943429109,1959.0,15962
1155,15449.0,0.1075250597674192,1959.0,15962
1156,15450.0,0.6913525839624717,601.0,15450
1157,15451.0,0.30864741603752827,601.0,15450
1158,15452.0,0.8548015951059453,693.0,15452
1159,15453.0,0.03366925275346371,13.0,17437
1160,15454.0,0.00045846635027528673,13.0,17437
1161,15456.0,0.0635667013306959,534.0,15457
1162,15457.0,0.827129622143573,534.0,15457
1163,15459.0,0.007731425163266863,15.0,15973
1164,15460.0,0.11248245325495915,15.0,15973
1165,15461.0,0.13788095238561812,15.0,15973
1166,15462.0,0.13272613922141355,15.0,15973
1167,15463.0,0.019850709402105874,15.0,15973
1168,15467.0,0.06259506873124798,1172.0,14941
1169,15524.0,0.1573119517926828,1266.0,15525
1170,15525.0,0.8426880482073172,1266.0,15525
1171,15537.0,0.9831989694458416,1221.0,15537
1172,15538.0,0.016801030554158432,1221.0,15537
1173,15613.0,0.01442596895901151,64.0,14013
1174,15688.0,0.2643544733238841,1958.0,15690
1175,15689.0,0.2001013072850559,1958.0,15690
1176,15690.0,0.3477267529486144,1958.0,15690
1177,15746.0,0.03396972422458699,1263.0,16246
1178,15747.0,0.2027525063823057,837.0,16247
1179,15749.0,0.1569482909102842,2170.0,16250
1180,15750.0,0.04451579272954858,2170.0,16250
1181,15796.0,0.040822250386901945,335.0,15274
1182,15797.0,0.6207754119579517,335.0,15274
1183,15798.0,0.2233161269191892,335.0,15274
1184,15800.0,0.5792562812440175,893.0,15278
1185,15801.0,0.027155788153199825,893.0,15278
1186,15804.0,0.904424470458513,695.0,15804
1187,15815.0,0.27825198579016885,1326.0,15816
1188,15816.0,0.6254963419794307,1326.0,15816
1189,15837.0,0.16242944141690793,316.0,15837
1190,15838.0,0.984472776012781,432.0,15838
1191,15839.0,0.0036914466382917425,8.0,15839
1192,15840.0,0.00828484906025191,8.0,15839
1193,15841.0,0.01581582091945284,8.0,15839
1194,15842.0,0.026930002454272503,8.0,15839
1195,15843.0,0.044897277577126256,8.0,15839
1196,15844.0,0.053518151567369415,8.0,15839
1197,15845.0,0.05351815173654361,8.0,15839
1198,15846.0,0.05326404542313312,8.0,15839
1199,15847.0,0.03971792251374992,8.0,15839
1200,15848.0,0.005604742278660334,8.0,15839
1201,15849.0,0.006118791811114547,8.0,15839
1202,15853.0,0.301833607628027,916.0,15853
1203,15854.0,0.5560483365179175,2303.0,15854
1204,15855.0,0.20550301269064597,2303.0,15854
1205,15856.0,0.01632057877251686,159.0,15333
1206,15861.0,0.00459619067885417,1051.0,15338
1207,15863.0,0.5537186787251367,431.0,15864
1208,15864.0,0.03974082338326481,431.0,15864
1209,15865.0,0.42878446663113334,487.0,15866
1210,15866.0,0.3890907210682235,487.0,15866
1211,15867.0,0.019119894304217303,131.0,15867
1212,15868.0,0.3332285159570962,920.0,15346
1213,15869.0,0.2638669509281444,2275.0,15348
1214,15870.0,0.03112130306217661,2275.0,15348
1215,15871.0,0.06953531792224467,190.0,15871
1216,15872.0,0.18081924251198264,190.0,15871
1217,15873.0,0.12191983247583076,190.0,15871
1218,15874.0,0.20018781188475393,485.0,15875
1219,15875.0,0.7726886389462828,485.0,15875
1220,15876.0,1.0,2181.0,15876
1221,15879.0,0.02703753430601783,2223.0,15879
1222,15880.0,0.4441854731032902,2223.0,15879
1223,15881.0,0.01972220778692994,2223.0,15879
1224,15884.0,0.10503480752413467,489.0,15885
1225,15885.0,0.883871615468967,489.0,15885
1226,15891.0,0.39734371183735584,1130.0,16392
1227,15892.0,0.7769944599560619,870.0,16393
1228,15894.0,0.1446285195829058,488.0,15894
1229,15895.0,0.7127799942291233,488.0,15894
1230,15896.0,0.09596150586089705,488.0,15894
1231,15932.0,0.0630385358320049,390.0,16440
1232,15933.0,0.012400969578909942,390.0,16440
1233,15939.0,0.33236276491561434,1957.0,15424
1234,15941.0,0.0030354914352651603,491.0,16447
1235,15949.0,0.5307314641518212,925.0,16456
1236,15951.0,0.20689161516866322,2160.0,15952
1237,15952.0,0.7931083848313368,2160.0,15952
1238,15953.0,0.5643335959811068,767.0,15953
1239,15955.0,0.20783547987406167,2179.0,15956
1240,15956.0,0.18540209994813267,2179.0,15956
1241,15959.0,0.008485921379595307,1959.0,15962
1242,15960.0,0.08520079257600456,1959.0,15962
1243,15961.0,0.1977701705730116,1959.0,15962
1244,15962.0,0.04877305939450648,1959.0,15962
1245,15964.0,0.0046486295505450215,13.0,17437
1246,15965.0,0.08461860694912789,13.0,17437
1247,15966.0,0.1302203820282731,13.0,17437
1248,15967.0,0.09561947365861996,13.0,17437
1249,15968.0,0.05810465669459751,13.0,17437
1250,15969.0,0.005610526947793702,13.0,17437
1251,15973.0,0.010098837685636804,15.0,15973
1252,15974.0,0.022487532374583622,15.0,15973
1253,15975.0,0.1322441909536512,15.0,15973
1254,15976.0,0.1039522259523182,15.0,15973
1255,15981.0,1.0,402.0,15981
1256,16062.0,0.9475632732702293,922.0,16062
1257,16063.0,0.0524367267297707,922.0,16062
1258,16244.0,0.02200885565284793,112.0,16244
1259,16245.0,0.789239043585813,112.0,16244
1260,16246.0,0.966030275775413,1263.0,16246
1261,16247.0,0.7972474936176942,837.0,16247
1262,16248.0,0.1887521007613391,112.0,16244
1263,16249.0,0.342762373020686,2170.0,16250
1264,16250.0,0.4557735433394813,2170.0,16250
1265,16273.0,0.0005356490208573938,1295.0,16273
1266,16297.0,0.025322811764077573,335.0,15274
1267,16298.0,0.0031771326610464503,335.0,15274
1268,16302.0,0.16175260775653375,964.0,16302
1269,16304.0,0.09557552954148706,695.0,15804
1270,16305.0,0.0005197037554872394,305.0,16305
1271,16306.0,0.06629671990208957,305.0,16305
1272,16332.0,0.7586363153960113,273.0,16332
1273,16338.0,0.015527223987218938,432.0,15838
1274,16339.0,0.532829551889175,236.0,16340
1275,16340.0,0.2648303332811629,236.0,16340
1276,16341.0,1.564399217112113e-11,0.0,0
1277,16342.0,0.00983428836942853,8.0,15839
1278,16343.0,0.017411730580031686,8.0,15839
1279,16344.0,0.016283701351395487,8.0,15839
1280,16345.0,0.009180604671845262,8.0,15839
1281,16346.0,0.002662729901394578,8.0,15839
1282,16347.0,0.000678806975369727,8.0,15839
1283,16353.0,1.0,1109.0,16353
1284,16354.0,0.23844865079143657,2303.0,15854
1285,16355.0,0.48682194933753553,1323.0,16860
1286,16365.0,0.06782360917758153,131.0,15867
1287,16366.0,0.5910663156378445,131.0,15867
1288,16367.0,0.2931916506387554,131.0,15867
1289,16368.0,0.34399135216265797,271.0,16873
1290,16369.0,0.5659342558810897,271.0,16873
1291,16370.0,0.15357895070121036,97.0,16370
1292,16371.0,0.16472821316100134,190.0,15871
1293,16372.0,0.46154582401937727,190.0,15871
1294,16373.0,0.0014515699095635803,190.0,15871
1295,16374.0,0.010758411974564818,1045.0,16880
1296,16375.0,0.15513601053831494,66.0,16377
1297,16376.0,0.6216483120930509,66.0,16377
1298,16377.0,0.14005958962402856,66.0,16377
1299,16379.0,0.26268942654528116,2223.0,15879
1300,16380.0,0.0822229410530782,793.0,16885
1301,16392.0,0.6026562881626442,1130.0,16392
1302,16393.0,0.22300554004393822,870.0,16393
1303,16395.0,0.3815032226112145,1253.0,16396
1304,16396.0,0.6184967773887856,1253.0,16396
1305,16397.0,0.8262390056196884,2258.0,16900
1306,16398.0,0.04662998032707381,488.0,15894
1307,16433.0,1.0,1960.0,16434
1308,16438.0,1.0,1068.0,16438
1309,16439.0,0.42327166126047766,390.0,16440
1310,16440.0,0.426342599344983,390.0,16440
1311,16446.0,0.0031202225735708607,491.0,16447
1312,16447.0,0.8794034257650545,491.0,16447
1313,16448.0,0.11444086022610943,491.0,16447
1314,16452.0,0.062010439132397774,622.0,16945
1315,16456.0,0.4692685358481788,925.0,16456
1316,16463.0,0.001063205718556195,2179.0,15956
1317,16472.0,0.009272421787991269,13.0,17437
1318,16473.0,0.12025039137087634,13.0,17437
1319,16474.0,0.08575565772955905,13.0,17437
1320,16477.0,0.0012151622096556718,15.0,15973
1321,16478.0,0.0013581233903360655,15.0,15973
1322,16479.0,0.0007434857204908964,15.0,15973
1323,16480.0,0.025052550464402194,15.0,15973
1324,16481.0,0.0004158627254796997,15.0,15973
1325,16486.0,0.3668632811733667,321.0,16486
1326,16487.0,0.45223282485672844,321.0,16486
1327,16546.0,0.07855274868325013,2311.0,16547
1328,16547.0,0.5213077249600016,2311.0,16547
1329,16548.0,0.11083233420136687,2311.0,16547
1330,16751.0,0.0696475186350315,322.0,16751
1331,16752.0,0.8970165704429574,322.0,16751
1332,16753.0,0.03333591092201118,322.0,16751
1333,16754.0,0.1594923588965584,237.0,16755
1334,16755.0,0.8405076411034417,237.0,16755
1335,16761.0,0.026294743114754174,2257.0,17251
1336,16762.0,0.13450871461031616,2257.0,17251
1337,16763.0,0.0007878712528491864,2257.0,17251
1338,16770.0,0.2967468656559967,420.0,16770
1339,16771.0,0.5469080159284747,420.0,16770
1340,16772.0,0.15634511841552856,420.0,16770
1341,16777.0,0.22811535864654398,476.0,16777
1342,16778.0,0.7718846413534558,476.0,16777
1343,16779.0,0.9994643509791425,1295.0,16273
1344,16807.0,0.8382473922434662,964.0,16302
1345,16810.0,0.07737567521713,305.0,16305
1346,16811.0,0.38857775628619645,305.0,16305
1347,16812.0,0.01246501186203633,232.0,17288
1348,16813.0,0.1506988867256894,368.0,16813
1349,16814.0,0.38630636854275424,368.0,16813
1350,16815.0,0.0506323690181803,368.0,16813
1351,16836.0,0.03001543799159188,273.0,16332
1352,16837.0,0.21134824661239676,273.0,16332
1353,16843.0,0.005808539061332676,236.0,16340
1354,16844.0,0.10451925341163731,236.0,16340
1355,16845.0,0.09201232235669207,236.0,16340
1356,16848.0,0.34576586697148326,222.0,16849
1357,16849.0,0.6542341330285166,222.0,16849
1358,16860.0,0.5131780506624644,1323.0,16860
1359,16867.0,0.44604383712663037,234.0,17343
1360,16868.0,0.6273346893219661,1241.0,16868
1361,16869.0,0.19755514770037286,817.0,16870
1362,16870.0,0.802444852299627,817.0,16870
1363,16871.0,0.5787269803248045,216.0,17346
1364,16872.0,0.02879853024160121,131.0,15867
1365,16873.0,0.09007439195625236,271.0,16873
1366,16874.0,0.05355227975036242,97.0,16370
1367,16875.0,0.6384799084385896,97.0,16370
1368,16876.0,0.15438886110983766,97.0,16370
1369,16878.0,0.021277440705584374,1306.0,17355
1370,16879.0,0.16219105988044777,1045.0,16880
1371,16880.0,0.8270505281449874,1045.0,16880
1372,16881.0,0.8507084424776676,1155.0,16881
1373,16882.0,0.1492915575223322,1155.0,16881
1374,16883.0,0.4185230664446065,919.0,16884
1375,16884.0,0.042309756679975795,919.0,16884
1376,16885.0,0.9177770589469219,793.0,16885
1377,16895.0,0.04579163346964921,352.0,16895
1378,16896.0,0.9539307895823202,352.0,16895
1379,16897.0,1.0,1335.0,16897
1380,16898.0,0.33785567396548966,668.0,16899
1381,16899.0,0.6621443260345105,668.0,16899
1382,16900.0,0.17376099438031156,2258.0,16900
1383,16926.0,0.00012827375454049493,1962.0,17400
1384,16931.0,0.8940559709562222,1035.0,17405
1385,16933.0,0.07494623398362456,390.0,16440
1386,16943.0,0.008621091550351486,622.0,16945
1387,16944.0,0.4072586129414563,622.0,16945
1388,16945.0,0.5221098563757944,622.0,16945
1389,16968.0,0.019889769726968702,13.0,17437
1390,16969.0,0.1293466034698002,13.0,17437
1391,16970.0,0.08388876091481309,13.0,17437
1392,16971.0,0.0922491409795626,13.0,17437
1393,16972.0,0.025765821621175366,13.0,17437
1394,16981.0,0.2605822547084877,125.0,16982
1395,16982.0,0.7304291184633009,125.0,16982
1396,16983.0,0.008988626828211442,125.0,16982
1397,16985.0,0.1809038939699048,321.0,16486
1398,17044.0,0.000641126206813508,2311.0,16547
1399,17045.0,0.28866606594856803,2311.0,16547
1400,17249.0,0.14758670873173563,2257.0,17251
1401,17250.0,0.4410468398844247,2257.0,17251
1402,17251.0,0.12768532401108146,2257.0,17251
1403,17256.0,0.07618420901714375,2260.0,17709
1404,17257.0,0.15080411081676123,2260.0,17709
1405,17258.0,0.22599893957476846,2260.0,17709
1406,17259.0,0.09521804523884522,2260.0,17709
1407,17260.0,0.008111668289576632,2260.0,17709
1408,17286.0,0.0035905332599190363,305.0,16305
1409,17287.0,0.34841096787548276,305.0,16305
1410,17288.0,0.4092715986449307,232.0,17288
1411,17291.0,0.40855333669339206,368.0,16813
1412,17317.0,0.11169523631154665,344.0,17317
1413,17318.0,0.8698322724036187,344.0,17317
1414,17319.0,0.01847249128483459,344.0,17317
1415,17336.0,0.009473901921734848,2203.0,18212
1416,17337.0,0.737656167302787,386.0,17337
1417,17338.0,0.26234383269721295,386.0,17337
1418,17343.0,0.5539561628733696,234.0,17343
1419,17344.0,0.3696038689750711,1241.0,16868
1420,17345.0,0.0030614417029626194,1241.0,16868
1421,17346.0,0.17728580239677647,216.0,17346
1422,17347.0,0.2439872172784189,216.0,17346
1423,17350.0,0.4154863410293729,1310.0,17351
1424,17351.0,0.5845136589706271,1310.0,17351
1425,17353.0,0.4908856097572166,1097.0,17354
1426,17354.0,0.5006057594849695,1097.0,17354
1427,17355.0,0.9787225592944157,1306.0,17355
1428,17356.0,0.8508824582366284,627.0,17356
1429,17357.0,0.08315608774460559,66.0,16377
1430,17359.0,0.5391671768754177,919.0,16884
1431,17360.0,0.8251948920696068,378.0,17802
1432,17368.0,0.1136031579283205,1348.0,17368
1433,17369.0,0.21840991490918965,1348.0,17368
1434,17371.0,0.00027757694803050694,352.0,16895
1435,17372.0,0.4663731297486601,552.0,17372
1436,17373.0,0.5336268702513398,552.0,17372
1437,17374.0,0.2096881495045857,261.0,17819
1438,17375.0,0.9993430736532138,886.0,17375
1439,17376.0,0.0006569263467860706,886.0,17375
1440,17378.0,0.08793703249906923,2309.0,17822
1441,17379.0,0.36019390878922575,2309.0,17822
1442,17399.0,1.0,1961.0,17399
1443,17400.0,0.2808571928173358,1962.0,17400
1444,17401.0,0.7190145334281237,1962.0,17400
1445,17404.0,0.007712189653549748,1035.0,17405
1446,17405.0,0.0982318393902279,1035.0,17405
1447,17417.0,0.006418654029037114,2182.0,17861
1448,17418.0,0.12680292609224475,2182.0,17861
1449,17419.0,0.08857184314797348,2182.0,17861
1450,17420.0,0.09978286728539021,2182.0,17861
1451,17437.0,4.8731757115183175e-05,13.0,17437
1452,17438.0,0.018337782852836305,13.0,17437
1453,17439.0,0.0022449228566056093,13.0,17437
1454,17452.0,0.42481578009900806,1906.0,17897
1455,17453.0,0.4012431921220851,1906.0,17897
1456,17454.0,0.5474791889163768,327.0,17455
1457,17455.0,0.3747408247834764,327.0,17455
1458,17489.0,0.029890477602950886,84.0,18800
1459,17697.0,0.9942777404736611,1002.0,17697
1460,17698.0,0.005722259526338752,1002.0,17697
1461,17703.0,0.12208979839483858,2257.0,17251
1462,17709.0,0.1692686635454374,2260.0,17709
1463,17710.0,0.1734726941105679,2260.0,17709
1464,17711.0,0.05570138665752002,2260.0,17709
1465,17712.0,0.0003165518933602393,2260.0,17709
1466,17729.0,0.11522864370369497,305.0,16305
1467,17730.0,0.5782633894930331,232.0,17288
1468,17733.0,0.0038090390199841634,368.0,16813
1469,17776.0,0.012093817458011996,2203.0,18212
1470,17777.0,0.08306243976230102,2203.0,18212
1471,17778.0,0.1716079922283013,2203.0,18212
1472,17779.0,0.16803719707842946,2203.0,18212
1473,17780.0,0.12620660353394658,2203.0,18212
1474,17781.0,0.12403047641358213,2203.0,18212
1475,17782.0,0.057678826807480266,2203.0,18212
1476,17783.0,0.019170060405138294,2203.0,18212
1477,17784.0,0.4862504994019585,777.0,17784
1478,17785.0,0.5137495005980414,777.0,17784
1479,17786.0,0.1667671838614067,248.0,17786
1480,17787.0,0.587109880228332,248.0,17786
1481,17788.0,0.05459490834456106,248.0,17786
1482,17791.0,1.0,989.0,17791
1483,17795.0,0.008508630757813903,1097.0,17354
1484,17797.0,0.0920068541364578,627.0,17356
1485,17798.0,0.05711068762691379,627.0,17356
1486,17799.0,0.03474294328443927,882.0,18237
1487,17800.0,0.669404193304694,1268.0,17800
1488,17801.0,0.33059580669530586,1268.0,17800
1489,17802.0,0.17480510793039322,378.0,17802
1490,17812.0,0.6012528177523103,1348.0,17368
1491,17813.0,0.06673410941017957,1348.0,17368
1492,17815.0,1.0,2293.0,17815
1493,17816.0,0.1667976379034884,261.0,17819
1494,17817.0,0.5455713758543019,261.0,17819
1495,17818.0,0.9428360875686266,606.0,17818
1496,17819.0,0.07794283673762407,261.0,17819
1497,17821.0,0.17975663886294704,2309.0,17822
1498,17822.0,0.37211241984875815,2309.0,17822
1499,17839.0,1.0,2204.0,17839
1500,17840.0,0.9999999999999999,2196.0,18288
1501,17849.0,0.9289883022087595,934.0,17849
1502,17850.0,0.001897684975187125,934.0,17849
1503,17851.0,0.02278614001417068,1868.0,18720
1504,17852.0,0.1331667281841843,1868.0,18720
1505,17853.0,0.19636492302629305,1868.0,18720
1506,17854.0,0.6324922846557419,1056.0,17854
1507,17856.0,0.08044390022168764,286.0,17858
1508,17857.0,0.6203860351212174,286.0,17858
1509,17858.0,0.299170064657095,286.0,17858
1510,17859.0,0.13129675004154112,2182.0,17861
1511,17860.0,0.29535837169258344,2182.0,17861
1512,17861.0,0.24313355751063415,2182.0,17861
1513,17862.0,0.008635030200595872,2182.0,17861
1514,17875.0,0.002533084506670519,43.0,18322
1515,17876.0,0.0035519306729121657,43.0,18322
1516,17877.0,0.9998451869190743,1210.0,17877
1517,17878.0,0.00015481308092567877,1210.0,17877
1518,17896.0,0.03373128411965619,41.0,18765
1519,17897.0,0.14470479280816917,1906.0,17897
1520,17898.0,0.02923623497073772,1906.0,17897
1521,17900.0,0.07777998630014685,327.0,17455
1522,17932.0,0.0002969298129305986,84.0,18800
1523,17933.0,0.1257674704223119,84.0,18800
1524,17934.0,0.05937873884775541,84.0,18800
1525,18022.0,2.1825274945280212e-05,0.0,0
1526,18023.0,0.00016104831466348692,0.0,0
1527,18151.0,1.0,281.0,18151
1528,18152.0,0.9799671186051717,1208.0,18152
1529,18153.0,0.044923730856019195,2260.0,17709
1530,18154.0,0.003449949175501256,1208.0,18152
1531,18210.0,0.5065199898496329,98.0,18211
1532,18211.0,0.26416482301673244,98.0,18211
1533,18212.0,0.04153294664311728,2203.0,18212
1534,18213.0,0.11759475067701088,2203.0,18212
1535,18214.0,0.06887445971653179,2203.0,18212
1536,18215.0,0.000636527354414105,2203.0,18212
1537,18218.0,1.0,1216.0,18218
1538,18223.0,0.19152802756570023,248.0,17786
1539,18227.0,1.0,1025.0,18227
1540,18228.0,0.05246846416392206,56.0,18229
1541,18229.0,0.05441652127053547,56.0,18229
1542,18231.0,0.8491911353982129,574.0,18231
1543,18232.0,0.1508088646017872,574.0,18231
1544,18236.0,0.48200473763119095,882.0,18237
1545,18237.0,0.4832523190843697,882.0,18237
1546,18238.0,0.963001211910082,2261.0,18238
1547,18239.0,1.0,918.0,18239
1548,18241.0,0.6495289285251991,858.0,18242
1549,18242.0,0.350471071474801,858.0,18242
1550,18254.0,1.0,867.0,18254
1551,18255.0,0.4749491625911975,1018.0,18255
1552,18256.0,0.5250508374088024,1018.0,18255
1553,18259.0,0.05716391243137336,606.0,17818
1554,18261.0,0.09150401602000773,973.0,18262
1555,18262.0,0.9084959839799922,973.0,18262
1556,18263.0,1.0,1280.0,18263
1557,18264.0,0.8495168814779575,1173.0,18265
1558,18265.0,0.15048311852204257,1173.0,18265
1559,18269.0,0.09062003659235288,1308.0,18690
1560,18297.0,0.06911401281605326,934.0,17849
1561,18298.0,0.00021086911284903988,1868.0,18720
1562,18299.0,0.23829226474189788,1868.0,18720
1563,18300.0,0.2158267249606858,1868.0,18720
1564,18301.0,0.14812915541367852,1868.0,18720
1565,18302.0,0.367507715344258,1056.0,17854
1566,18303.0,0.40872945862453625,77.0,18304
1567,18304.0,0.0020459354995103606,77.0,18304
1568,18320.0,0.008009947716196427,43.0,18322
1569,18321.0,0.34612211596853704,43.0,18322
1570,18322.0,0.25718572927610367,43.0,18322
1571,18341.0,0.039915989614847935,41.0,18765
1572,18342.0,0.07878106329765519,41.0,18765
1573,18343.0,0.23161154312297108,41.0,18765
1574,18344.0,0.04354247840266798,41.0,18765
1575,18345.0,0.0006588201490936888,41.0,18765
1576,18377.0,0.0007206039041306834,84.0,18800
1577,18378.0,0.08730062856630001,84.0,18800
1578,18379.0,0.39933646401559725,84.0,18800
1579,18380.0,0.023250368251130964,84.0,18800
1580,18465.0,0.0016268562968672622,0.0,0
1581,18466.0,0.0011683304006044855,0.0,0
1582,18467.0,0.0011642236697564227,0.0,0
1583,18468.0,0.0031190420137531586,0.0,0
1584,18469.0,0.0018992056965878607,0.0,0
1585,18470.0,0.001904906848320808,0.0,0
1586,18471.0,0.002313332507316406,0.0,0
1587,18472.0,0.001732872800771201,0.0,0
1588,18473.0,7.66049778797515e-06,0.0,0
1589,18570.0,0.19564449905781223,115.0,18570
1590,18571.0,0.051345184616031776,115.0,18570
1591,18572.0,0.016582932219327173,1208.0,18152
1592,18630.0,0.10500872572328757,98.0,18211
1593,18631.0,0.12430646141034704,98.0,18211
1594,18644.0,1.0,583.0,18644
1595,18645.0,0.03370375548071766,863.0,18645
1596,18646.0,0.9662962445192823,863.0,18645
1597,18647.0,0.13779093706389212,56.0,18229
1598,18648.0,0.4699544563110347,56.0,18229
1599,18649.0,0.09250075611128919,56.0,18229
1600,18650.0,0.016015430628959517,24.0,20297
1601,18651.0,1.0,1287.0,18651
1602,18652.0,0.0076539240857328855,24.0,20297
1603,18658.0,0.03699878808991796,2261.0,18238
1604,18660.0,0.78974403640101,990.0,18661
1605,18661.0,0.07127069533970837,990.0,18661
1606,18676.0,0.9513753835603875,499.0,18676
1607,18677.0,0.04862461643961245,499.0,18676
1608,18678.0,0.45891221209270977,670.0,18680
1609,18679.0,0.43375395566847413,670.0,18680
1610,18680.0,0.10733383223881614,670.0,18680
1611,18689.0,0.7257999387251862,1308.0,18690
1612,18690.0,0.18358002468246087,1308.0,18690
1613,18720.0,0.016625718760856365,1868.0,18720
1614,18721.0,0.02826431700032441,1868.0,18720
1615,18722.0,0.0003331587850599281,1868.0,18720
1616,18724.0,0.42242571449851557,77.0,18304
1617,18725.0,0.7786766237980346,1054.0,18725
1618,18726.0,0.12998239098989656,1054.0,18725
1619,18739.0,0.20349183317467978,509.0,18740
1620,18740.0,0.7965081668253202,509.0,18740
1621,18742.0,0.07088655766837199,43.0,18322
1622,18743.0,0.21210357832687815,43.0,18322
1623,18744.0,0.0176539297491712,43.0,18322
1624,18749.0,0.04450597552904645,149.0,18750
1625,18750.0,0.7717884896136374,149.0,18750
1626,18751.0,0.1837055348573161,149.0,18750
1627,18763.0,0.08688073206297357,41.0,18765
1628,18764.0,0.25255460709775096,41.0,18765
1629,18765.0,0.22947003638760666,41.0,18765
1630,18766.0,0.0017956726270098443,41.0,18765
1631,18769.0,0.004228721420193729,150.0,20020
1632,18800.0,0.11177201939689345,84.0,18800
1633,18801.0,0.10116495866988333,84.0,18800
1634,18802.0,0.004786836998234655,84.0,18800
1635,18886.0,0.00018816404248285686,0.0,0
1636,18887.0,0.0009144472259087808,0.0,0
1637,18888.0,0.001536293912759798,0.0,0
1638,18889.0,0.0007870059274733414,0.0,0
1639,18893.0,0.05292723560408182,82.0,19300
1640,18981.0,0.09658273218296973,750.0,18981
1641,18982.0,1.0,657.0,18982
1642,18983.0,0.7150787861941407,115.0,18570
1643,18984.0,0.03793153013201545,115.0,18570
1644,19041.0,0.1948097825634653,1524.0,19452
1645,19050.0,0.1078115926661957,108.0,19051
1646,19051.0,0.28250140742565877,108.0,19051
1647,19055.0,0.0005748166643464619,56.0,18229
1648,19056.0,0.10182744363351559,56.0,18229
1649,19057.0,0.09046660478146433,56.0,18229
1650,19058.0,0.0472421727122276,24.0,20297
1651,19059.0,0.2277250568787821,24.0,20297
1652,19060.0,0.15773089548355398,24.0,20297
1653,19061.0,0.0010326372146409902,24.0,20297
1654,19064.0,0.9398169006992372,531.0,19065
1655,19065.0,0.024028793640271353,531.0,19065
1656,19066.0,0.0316067793948415,59.0,19478
1657,19067.0,0.06581755199498662,59.0,19478
1658,19069.0,0.13898526825928167,990.0,18661
1659,19085.0,0.07749977772640396,164.0,19086
1660,19086.0,0.039211407765455175,164.0,19086
1661,19131.0,0.16679889137743778,77.0,18304
1662,19133.0,0.0913409852120689,1054.0,18725
1663,19150.0,0.03804217887684628,43.0,18322
1664,19151.0,0.04391094723831241,43.0,18322
1665,19171.0,0.11429457656226409,714.0,19171
1666,19172.0,0.0010577731177669855,41.0,18765
