arcid,arcid_wg_mask
490646,150323
490647,150324
490648,150325
490649,150326
490657,150327
490658,150328
490659,150329
490660,150330
490661,150331
490662,150332
490663,150333
490664,150334
490665,150335
490677,150336
490678,150337
490679,150338
490680,150339
490681,150340
490682,150341
490689,150342
490690,150343
490691,150344
490692,150345
490693,150346
490694,150347
490695,150348
490696,150349
490697,150350
490698,150351
490699,150352
490700,150353
490701,150354
490702,150355
490703,150356
490704,150357
490705,150358
490706,150359
490707,150360
490708,150361
490709,150362
490710,150363
490711,150364
490712,150365
490713,150366
490714,150367
490715,150368
490716,150369
490717,150370
490718,150371
490719,150372
490720,150373
490721,150374
490722,150375
490723,150376
490724,150377
490725,150378
490726,150379
490727,150380
490728,150381
490729,150382
490730,150383
490731,150384
490732,150385
490733,150386
490734,150387
490735,150388
490736,150389
490737,150390
490738,150391
490739,150392
490740,150393
490741,150394
490742,150395
490743,150396
490744,150397
490745,150398
490746,150399
490747,150400
490748,150401
490749,150402
490750,150403
490751,150404
490752,150405
490753,150406
490754,150407
490755,150408
490756,150409
490757,150410
490758,150411
490759,150412
490760,150413
490761,150414
490762,150415
490763,150416
490764,150417
490765,150418
490766,150419
490767,150420
490768,150421
490769,150422
490770,150423
490771,150424
490772,150425
490773,150426
490774,150427
490775,150428
490776,150429
490777,150430
490778,150431
490779,150432
490780,150433
490781,150434
490782,150435
490783,150436
490784,150437
490785,150438
490786,150439
490787,150440
490788,150441
490789,150442
490790,150443
490791,150444
490792,150445
490793,150446
490794,150447
490795,150448
490796,150449
490797,150450
490798,150451
490799,150452
490800,150453
490801,150454
490802,150455
490803,150456
490804,150457
490805,150458
490806,150459
490807,150460
490808,150461
490809,150462
490810,150463
490811,150464
490812,150465
490813,150466
490814,150467
490815,150468
490816,150469
490817,150470
490818,150471
490819,150472
490820,150473
490821,150474
490822,150475
490823,150476
490824,150477
490825,150478
490826,150479
490827,150480
490828,150481
490829,150482
490830,150483
490831,150484
490832,150485
490833,150486
490834,150487
490835,150488
490836,150489
490837,150490
490838,150491
490839,150492
490840,150493
490841,150494
490842,150495
490843,150496
490844,150497
490845,150498
490846,150499
490847,150500
490848,150501
490849,150502
490850,150503
490851,150504
490852,150505
490853,150506
490854,150507
490855,150508
490856,150509
490857,150510
490858,150511
490859,150512
490860,150513
490861,150514
490862,150515
490863,150516
490864,150517
490865,150518
490866,150519
490867,150520
490868,150521
490869,150522
490870,150523
490871,150524
490872,150525
490873,150526
490874,150527
490875,150528
490876,150529
490877,150530
490878,150531
490879,150532
490880,150533
490881,150534
490882,150535
490883,150536
490884,150537
490885,150538
490886,150539
490887,150540
490888,150541
490889,150542
490890,150543
490891,150544
490892,150545
490893,150546
490894,150547
490895,150548
490896,150549
490897,150550
490898,150551
490899,150552
490900,150553
490901,150554
490902,150555
490903,150556
490904,150557
490905,150558
490906,150559
490907,150560
490908,150561
490909,150562
490910,150563
490911,150564
490912,150565
490913,150566
490914,150567
490915,150568
490916,150569
490917,150570
490918,150571
490919,150572
490920,150573
490921,150574
490922,150575
490923,150576
490924,150577
490925,150578
490926,150579
490927,150580
490928,150581
490929,150582
490930,150583
490931,150584
490932,150585
490933,150586
490934,150587
490935,150588
490936,150589
490937,150590
490938,150591
490939,150592
490940,150593
490941,150594
490942,150595
490943,150596
490944,150597
490945,150598
490946,150599
490947,150600
490948,150601
490949,150602
490950,150603
490951,150604
490952,150605
490953,150606
490954,150607
490955,150608
490956,150609
490957,150610
490958,150611
490959,150612
490960,150613
490961,150614
490962,150615
490963,150616
490964,150617
490965,150618
490966,150619
490967,150620
490968,150621
490969,150622
490970,150623
490972,180616
491269,150624
491270,150625
491271,150626
491272,150627
491273,150628
491274,150629
491275,150630
491276,150631
491277,150632
491278,150633
491279,150634
491280,150635
491281,150636
491282,150637
491283,150638
491284,150639
491285,150640
491286,150641
491287,150642
491288,150643
491289,150644
491290,150645
491291,150646
491292,150647
491293,150648
491294,150649
491295,150650
491296,150651
491297,150652
491298,150653
491299,150654
491300,150655
491301,150656
491302,150657
491303,150658
491304,150659
491305,150660
491306,150661
491307,150662
491308,150663
491309,150664
491310,150665
491311,150666
491312,150667
491313,150668
491314,150669
491315,150670
491316,150671
491317,150672
491318,150673
491319,150674
491320,150675
491321,150676
491322,150677
491323,150678
491324,150679
491325,150680
491326,150681
491327,150682
491328,150683
491329,150684
491330,150685
491331,150686
491332,150687
491333,150688
491334,150689
491335,150690
491336,150691
491337,150692
491338,150693
491339,150694
491340,150695
491341,150696
491342,150697
491343,150698
491344,150699
491345,150700
491346,150701
491347,150702
491348,150703
491349,150704
491350,150705
491351,150706
491352,150707
491353,150708
491354,150709
491355,150710
491356,150711
491357,150712
491358,150713
491359,150714
491360,150715
491361,150716
491362,150717
491363,150718
491364,150719
491365,150720
491366,150721
491367,150722
491368,150723
491369,150724
491370,150725
491371,150726
491372,150727
491373,150728
491374,150729
491375,150730
491376,150731
491385,150732
491410,150733
491411,150734
491412,150735
491413,150736
491414,150737
491415,150738
491425,150739
491426,150740
491427,150741
491428,150742
491477,150743
491478,150744
491479,150745
491480,150746
491481,150747
491482,150748
491483,150749
491484,150750
491485,150751
491486,150752
491487,150753
491488,150754
491489,150755
491490,150756
491491,150757
491492,150758
491493,150759
491566,150760
491567,150761
491568,150762
491569,150763
491570,150764
491571,150765
491572,150766
491573,150767
491574,150768
491575,150769
491576,150770
491593,150771
491594,150772
491595,150773
491596,150774
491597,150775
491609,150776
491610,150777
491611,150778
491612,150779
491615,150780
491616,150781
491617,150782
491618,150783
491619,150784
491620,150785
491621,150786
491622,150787
491623,150788
491624,150789
491625,150790
491626,150791
491627,150792
491628,150793
491629,150794
491630,150795
491631,150796
491632,150797
491633,150798
491634,150799
491635,150800
491636,150801
491637,150802
491638,150803
491639,150804
491640,150805
491641,150806
491642,150807
491643,150808
491644,150809
491645,150810
491646,150811
491647,150812
491648,150813
491649,150814
491650,150815
491660,150816
491661,150817
491662,150818
491677,150819
491678,150820
491679,150821
491680,150822
491681,150823
491688,150824
491689,150825
491690,150826
491691,150827
491692,150828
491693,150829
491694,150830
491695,150831
491696,150832
491697,150833
491698,150834
491699,150835
491700,150836
491701,150837
491702,150838
491703,150839
491704,150840
491705,150841
491706,150842
491707,150843
491708,150844
491709,150845
491710,150846
491711,150847
491712,150848
491713,150849
491714,150850
491715,150851
491716,150852
491717,150853
491718,150854
491719,150855
491720,150856
491721,150857
491722,150858
491723,150859
491724,150860
491725,150861
491726,150862
491727,150863
491728,150864
491729,150865
491730,150866
491731,150867
491732,150868
491733,150869
491734,150870
491735,150871
491736,150872
491737,150873
491738,150874
491739,150875
491740,150876
491741,150877
491742,150878
491743,150879
491744,150880
491745,150881
491746,150882
491747,150883
491748,150884
491749,150885
491750,150886
491751,150887
491752,150888
491753,150889
491754,150890
491755,150891
491756,150892
491757,150893
491758,150894
491759,150895
491760,150896
491761,150897
491762,150898
491763,150899
491764,150900
491765,150901
491766,150902
491767,150903
491768,150904
491769,150905
491770,150906
491771,150907
491772,150908
491773,150909
491774,150910
491775,150911
491776,150912
491777,150913
491778,150914
491779,150915
491780,150916
491781,150917
491782,150918
491783,150919
491784,150920
491785,150921
491786,150922
491787,150923
491788,150924
491789,150925
491790,150926
491791,150927
491792,150928
491793,150929
491794,150930
491795,150931
491796,150932
491797,150933
491798,150934
491799,150935
491800,150936
491801,150937
491802,150938
491803,150939
491804,150940
491805,150941
491806,150942
491807,150943
491808,150944
491809,150945
491810,150946
491811,150947
491812,150948
491813,150949
491814,150950
491815,150951
491816,150952
491817,150953
491818,150954
491819,150955
491820,150956
491821,150957
491822,150958
491823,150959
491824,150960
491825,150961
491826,150962
491827,150963
491828,150964
491829,150965
491830,150966
491831,150967
491832,150968
491833,150969
491834,150970
491835,150971
491836,150972
491837,150973
491838,150974
491839,150975
491840,150976
491841,150977
491842,150978
491843,150979
491844,150980
491845,150981
491846,150982
491847,150983
491848,150984
491849,150985
491850,150986
491851,150987
491852,150988
491853,150989
491854,150990
491855,150991
491856,150992
491857,150993
491858,150994
491859,150995
491860,150996
491861,150997
491862,150998
491863,150999
491864,151000
491865,151001
491866,151002
491867,151003
491868,151004
491869,151005
491870,151006
491871,151007
491872,151008
491873,151009
491874,151010
491875,151011
491876,151012
491877,151013
491878,151014
491879,151015
491880,151016
491881,151017
491882,151018
491883,151019
491884,151020
491885,151021
491886,151022
491887,151023
491888,151024
491889,151025
491890,151026
491891,151027
491892,151028
491893,151029
491894,151030
491895,151031
491896,151032
491897,151033
491898,151034
491899,151035
491900,151036
491901,151037
491902,151038
491903,151039
491904,151040
491905,151041
491906,151042
491907,151043
491908,151044
491909,151045
491910,151046
491911,151047
491912,151048
491913,151049
491914,151050
491915,151051
491916,151052
491917,151053
491918,151054
491919,151055
491920,151056
491921,151057
491922,151058
491923,151059
491924,151060
491925,151061
491926,151062
491927,151063
491928,151064
491929,151065
491930,151066
491931,151067
491932,151068
491933,151069
491934,151070
491935,151071
491936,151072
491937,151073
491938,151074
491939,151075
491940,151076
491941,151077
491942,151078
491943,151079
491944,151080
491945,151081
491946,151082
491947,151083
491948,151084
491949,151085
491950,151086
491951,151087
491952,151088
491953,151089
491954,151090
491955,151091
491956,151092
491957,151093
491958,151094
491959,151095
491960,151096
491961,151097
491962,151098
491963,151099
491964,151100
491965,151101
491966,151102
491967,151103
491968,151104
491969,151105
491970,151106
491971,180617
492268,151107
492269,151108
492270,151109
492271,151110
492272,151111
492273,151112
492274,151113
492275,151114
492276,151115
492277,151116
492278,151117
492279,151118
492280,151119
492281,151120
492282,151121
492283,151122
492284,151123
492285,151124
492286,151125
492287,151126
492288,151127
492289,151128
492290,151129
492291,151130
492292,151131
492293,151132
492294,151133
492295,151134
492296,151135
492297,151136
492298,151137
492299,151138
492300,151139
492301,151140
492302,151141
492303,151142
492304,151143
492305,151144
492306,151145
492307,151146
492308,151147
492309,151148
492310,151149
492311,151150
492312,151151
492313,151152
492314,151153
492315,151154
492316,151155
492317,151156
492318,151157
492319,151158
492320,151159
492321,151160
492322,151161
492323,151162
492324,151163
492325,151164
492326,151165
492327,151166
492328,151167
492329,151168
492330,151169
492331,151170
492332,151171
492333,151172
492334,151173
492335,151174
492336,151175
492337,151176
492338,151177
492339,151178
492340,151179
492341,151180
492342,151181
492343,151182
492344,151183
492345,151184
492346,151185
492347,151186
492348,151187
492349,151188
492350,151189
492351,151190
492352,151191
492353,151192
492354,151193
492355,151194
492356,151195
492357,151196
492358,151197
492359,151198
492360,151199
492361,151200
492362,151201
492363,151202
492364,151203
492365,151204
492366,151205
492367,151206
492368,151207
492369,151208
492370,151209
492371,151210
492372,151211
492373,151212
492374,151213
492375,151214
492408,151215
492409,151216
492410,151217
492411,151218
492412,151219
492413,151220
492414,151221
492415,151222
492416,151223
492417,151224
492418,151225
492427,151226
492428,151227
492478,151228
492479,151229
492480,151230
492481,151231
492482,151232
492483,151233
492484,151234
492485,151235
492486,151236
492487,151237
492488,151238
492489,151239
492490,151240
492491,151241
492492,151242
492493,151243
492566,151244
492567,151245
492568,151246
492569,151247
492570,151248
492571,151249
492572,151250
492573,151251
492574,151252
492575,151253
492596,151254
492597,151255
492610,151256
492611,151257
492612,151258
492613,151259
492614,151260
492615,151261
492616,151262
492617,151263
492618,151264
492619,151265
492620,151266
492621,151267
492622,151268
492623,151269
492624,151270
492625,151271
492626,151272
492627,151273
492628,151274
492629,151275
492630,151276
492631,151277
492632,151278
492633,151279
492634,151280
492635,151281
492636,151282
492637,151283
492638,151284
492639,151285
492640,151286
492641,151287
492642,151288
492643,151289
492644,151290
492645,151291
492646,151292
492647,151293
492648,151294
492649,151295
492650,151296
492651,151297
492677,151298
492678,151299
492679,151300
492680,151301
492681,151302
492688,151303
492689,151304
492690,151305
492691,151306
492692,151307
492693,151308
492694,151309
492695,151310
492696,151311
492697,151312
492698,151313
492699,151314
492700,151315
492701,151316
492702,151317
492703,151318
492704,151319
492705,151320
492706,151321
492707,151322
492708,151323
492709,151324
492710,151325
492711,151326
492712,151327
492713,151328
492714,151329
492715,151330
492716,151331
492717,151332
492718,151333
492719,151334
492720,151335
492721,151336
492722,151337
492723,151338
492724,151339
492725,151340
492726,151341
492727,151342
492728,151343
492729,151344
492730,151345
492731,151346
492732,151347
492733,151348
492734,151349
492735,151350
492736,151351
492737,151352
492738,151353
492739,151354
492740,151355
492741,151356
492742,151357
492743,151358
492744,151359
492745,151360
492746,151361
492747,151362
492748,151363
492749,151364
492750,151365
492751,151366
492752,151367
492753,151368
492754,151369
492755,151370
492756,151371
492757,151372
492758,151373
492759,151374
492760,151375
492761,151376
492762,151377
492763,151378
492764,151379
492765,151380
492766,151381
492767,151382
492768,151383
492769,151384
492770,151385
492771,151386
492772,151387
492773,151388
492774,151389
492775,151390
492776,151391
492777,151392
492778,151393
492779,151394
492780,151395
492781,151396
492782,151397
492783,151398
492784,151399
492785,151400
492786,151401
492787,151402
492788,151403
492789,151404
492790,151405
492791,151406
492792,151407
492793,151408
492794,151409
492795,151410
492796,151411
492797,151412
492798,151413
492799,151414
492800,151415
492801,151416
492802,151417
492803,151418
492804,151419
492805,151420
492806,151421
492807,151422
492808,151423
492809,151424
492810,151425
492811,151426
492812,151427
492813,151428
492814,151429
492815,151430
492816,151431
492817,151432
492818,151433
492819,151434
492820,151435
492821,151436
492822,151437
492823,151438
492824,151439
492825,151440
492826,151441
492827,151442
492828,151443
492829,151444
492830,151445
492831,151446
492832,151447
492833,151448
492834,151449
492835,151450
492836,151451
492837,151452
492838,151453
492839,151454
492840,151455
492841,151456
492842,151457
492843,151458
492844,151459
492845,151460
492846,151461
492847,151462
492848,151463
492849,151464
492850,151465
492851,151466
492852,151467
492853,151468
492854,151469
492855,151470
492856,151471
492857,151472
492858,151473
492859,151474
492860,151475
492861,151476
492862,151477
492863,151478
492864,151479
492865,151480
492866,151481
492867,151482
492868,151483
492869,151484
492870,151485
492871,151486
492872,151487
492873,151488
492874,151489
492875,151490
492876,151491
492877,151492
492878,151493
492879,151494
492880,151495
492881,151496
492882,151497
492883,151498
492884,151499
492885,151500
492886,151501
492887,151502
492888,151503
492889,151504
492890,151505
492891,151506
492892,151507
492893,151508
492894,151509
492895,151510
492896,151511
492897,151512
492898,151513
492899,151514
492900,151515
492901,151516
492902,151517
492903,151518
492904,151519
492905,151520
492906,151521
492907,151522
492908,151523
492909,151524
492910,151525
492911,151526
492912,151527
492913,151528
492914,151529
492915,151530
492916,151531
492917,151532
492918,151533
492919,151534
492920,151535
492921,151536
492922,151537
492923,151538
492924,151539
492925,151540
492926,151541
492927,151542
492928,151543
492929,151544
492930,151545
492931,151546
492932,151547
492933,151548
492934,151549
492935,151550
492936,151551
492937,151552
492938,151553
492939,151554
492940,151555
492941,151556
492942,151557
492943,151558
492944,151559
492945,151560
492946,151561
492947,151562
492948,151563
492949,151564
492950,151565
492951,151566
492952,151567
492953,151568
492954,151569
492955,151570
492956,151571
492957,151572
492958,151573
492959,151574
492960,151575
492961,151576
492962,151577
492963,151578
492964,151579
492965,151580
492966,151581
492967,151582
492968,151583
492969,151584
492970,180618
492971,180619
492972,180620
493003,151585
493004,151586
493268,151587
493269,151588
493270,151589
493271,151590
493272,151591
493273,151592
493274,151593
493275,151594
493276,151595
493277,151596
493278,151597
493279,151598
493280,151599
493281,151600
493282,151601
493283,151602
493284,151603
493285,151604
493286,151605
493287,151606
493288,151607
493289,151608
493290,151609
493291,151610
493292,151611
493293,151612
493294,151613
493295,151614
493296,151615
493297,151616
493298,151617
493299,151618
493300,151619
493301,151620
493302,151621
493303,151622
493304,151623
493305,151624
493306,151625
493307,151626
493308,151627
493309,151628
493310,151629
493311,151630
493312,151631
493313,151632
493314,151633
493315,151634
493316,151635
493317,151636
493318,151637
493319,151638
493320,151639
493321,151640
493322,151641
493323,151642
493324,151643
493325,151644
493326,151645
493327,151646
493328,151647
493329,151648
493330,151649
493331,151650
493332,151651
493333,151652
493334,151653
493335,151654
493336,151655
493337,151656
493338,151657
493339,151658
493340,151659
493341,151660
493342,151661
493343,151662
493344,151663
493345,151664
493346,151665
493347,151666
493348,151667
493349,151668
493350,151669
493351,151670
493352,151671
493353,151672
493354,151673
493355,151674
493356,151675
493357,151676
493358,151677
493359,151678
493360,151679
493361,151680
493362,151681
493363,151682
493364,151683
493365,151684
493366,151685
493367,151686
493368,151687
493369,151688
493370,151689
493371,151690
493372,151691
493373,151692
493374,151693
493406,151694
493407,151695
493408,151696
493409,151697
493410,151698
493411,151699
493412,151700
493413,151701
493414,151702
493415,151703
493416,151704
493417,151705
493418,151706
493478,151707
493479,151708
493480,151709
493481,151710
493482,151711
493483,151712
493484,151713
493485,151714
493486,151715
493487,151716
493488,151717
493489,151718
493490,151719
493491,151720
493492,151721
493493,151722
493566,151723
493567,151724
493568,151725
493569,151726
493570,151727
493571,151728
493572,151729
493573,151730
493574,151731
493575,151732
493612,151733
493613,151734
493614,151735
493615,151736
493616,151737
493617,151738
493618,151739
493619,151740
493620,151741
493621,151742
493622,151743
493623,151744
493624,151745
493625,151746
493626,151747
493627,151748
493628,151749
493629,151750
493630,151751
493631,151752
493632,151753
493633,151754
493634,151755
493635,151756
493636,151757
493637,151758
493638,151759
493639,151760
493640,151761
493641,151762
493642,151763
493643,151764
493644,151765
493645,151766
493646,151767
493647,151768
493648,151769
493649,151770
493650,151771
493651,151772
493690,151773
493691,151774
493692,151775
493693,151776
493694,151777
493695,151778
493696,151779
493697,151780
493698,151781
493699,151782
493700,151783
493701,151784
493702,151785
493703,151786
493704,151787
493705,151788
493706,151789
493707,151790
493708,151791
493709,151792
493710,151793
493711,151794
493712,151795
493713,151796
493714,151797
493715,151798
493716,151799
493717,151800
493718,151801
493719,151802
493720,151803
493721,151804
493722,151805
493723,151806
493724,151807
493725,151808
493726,151809
493727,151810
493728,151811
493729,151812
493730,151813
493731,151814
493732,151815
493733,151816
493734,151817
493735,151818
493736,151819
493737,151820
493738,151821
493739,151822
493740,151823
493741,151824
493742,151825
493743,151826
493744,151827
493745,151828
493746,151829
493747,151830
493748,151831
493749,151832
493750,151833
493751,151834
493752,151835
493753,151836
493754,151837
493755,151838
493756,151839
493757,151840
493758,151841
493759,151842
493760,151843
493761,151844
493762,151845
493763,151846
493764,151847
493765,151848
493766,151849
493767,151850
493768,151851
493769,151852
493770,151853
493771,151854
493772,151855
493773,151856
493774,151857
493775,151858
493776,151859
493777,151860
493778,151861
493779,151862
493780,151863
493781,151864
493782,151865
493783,151866
493784,151867
493785,151868
493786,151869
493787,151870
493788,151871
493789,151872
493790,151873
493791,151874
493792,151875
493793,151876
493794,151877
493795,151878
493796,151879
493797,151880
493798,151881
493799,151882
493800,151883
493801,151884
493802,151885
493803,151886
493804,151887
493805,151888
493806,151889
493807,151890
493808,151891
493809,151892
493810,151893
493811,151894
493812,151895
493813,151896
493814,151897
493815,151898
493816,151899
493817,151900
493818,151901
493819,151902
493820,151903
493821,151904
493822,151905
493823,151906
493824,151907
493825,151908
493826,151909
493827,151910
493828,151911
493829,151912
493830,151913
493831,151914
493832,151915
493833,151916
493834,151917
493835,151918
493836,151919
493837,151920
493838,151921
493839,151922
493840,151923
493841,151924
493842,151925
493843,151926
493844,151927
493845,151928
493846,151929
493847,151930
493848,151931
493849,151932
493850,151933
493851,151934
493852,151935
493853,151936
493854,151937
493855,151938
493856,151939
493857,151940
493858,151941
493859,151942
493860,151943
493861,151944
493862,151945
493863,151946
493864,151947
493865,151948
493866,151949
493867,151950
493868,151951
493869,151952
493870,151953
493871,151954
493872,151955
493873,151956
493874,151957
493875,151958
493876,151959
493877,151960
493878,151961
493879,151962
493880,151963
493881,151964
493882,151965
493883,151966
493884,151967
493885,151968
493886,151969
493887,151970
493888,151971
493889,151972
493890,151973
493891,151974
493892,151975
493893,151976
493894,151977
493895,151978
493896,151979
493897,151980
493898,151981
493899,151982
493900,151983
493901,151984
493902,151985
493903,151986
493904,151987
493905,151988
493906,151989
493907,151990
493908,151991
493909,151992
493910,151993
493911,151994
493912,151995
493913,151996
493914,151997
493915,151998
493916,151999
493917,152000
493918,152001
493919,152002
493920,152003
493921,152004
493922,152005
493923,152006
493924,152007
493925,152008
493926,152009
493927,152010
493928,152011
493929,152012
493930,152013
493931,152014
493932,152015
493933,152016
493934,152017
493935,152018
493936,152019
493937,152020
493938,152021
493939,152022
493940,152023
493941,152024
493942,152025
493943,152026
493944,152027
493945,152028
493946,152029
493947,152030
493948,152031
493949,152032
493950,152033
493951,152034
493952,152035
493953,152036
493954,152037
493955,152038
493956,152039
493957,152040
493958,152041
493959,152042
493960,152043
493961,152044
493962,152045
493963,152046
493964,152047
493965,152048
493966,152049
493967,152050
493968,152051
493969,152052
493970,152053
494267,152054
494268,152055
494269,152056
494270,152057
494271,152058
494272,152059
494273,152060
494274,152061
494275,152062
494276,152063
494277,152064
494278,152065
494279,152066
494280,152067
494281,152068
494282,152069
494283,152070
494284,152071
494285,152072
494286,152073
494287,152074
494288,152075
494289,152076
494290,152077
494291,152078
494292,152079
494293,152080
494294,152081
494295,152082
494296,152083
494297,152084
494298,152085
494299,152086
494300,152087
494301,152088
494302,152089
494303,152090
494304,152091
494305,152092
494306,152093
494307,152094
494308,152095
494309,152096
494310,152097
494311,152098
494312,152099
494313,152100
494314,152101
494315,152102
494316,152103
494317,152104
494318,152105
494319,152106
494320,152107
494321,152108
494322,152109
494323,152110
494324,152111
494325,152112
494326,152113
494327,152114
494328,152115
494329,152116
494330,152117
494331,152118
494332,152119
494333,152120
494334,152121
494335,152122
494336,152123
494337,152124
494338,152125
494339,152126
494340,152127
494341,152128
494342,152129
494343,152130
494344,152131
494345,152132
494346,152133
494347,152134
494348,152135
494349,152136
494350,152137
494351,152138
494352,152139
494353,152140
494354,152141
494355,152142
494356,152143
494357,152144
494358,152145
494359,152146
494360,152147
494361,152148
494362,152149
494363,152150
494364,152151
494365,152152
494366,152153
494367,152154
494368,152155
494369,152156
494370,152157
494371,152158
494372,152159
494373,152160
494374,152161
494404,152162
494405,152163
494406,152164
494407,152165
494408,152166
494409,152167
494410,152168
494411,152169
494412,152170
494413,152171
494414,152172
494415,152173
494416,152174
494417,152175
494418,152176
494478,152177
494479,152178
494480,152179
494481,152180
494482,152181
494483,152182
494484,152183
494485,152184
494486,152185
494487,152186
494488,152187
494489,152188
494490,152189
494491,152190
494492,152191
494567,152192
494568,152193
494569,152194
494570,152195
494571,152196
494572,152197
494573,152198
494574,152199
494575,152200
494576,152201
494577,152202
494578,152203
494613,152204
494614,152205
494615,152206
494616,152207
494618,152208
494619,152209
494620,152210
494621,152211
494622,152212
494623,152213
494624,152214
494625,152215
494626,152216
494627,152217
494628,152218
494629,152219
494630,152220
494631,152221
494632,152222
494633,152223
494634,152224
494635,152225
494636,152226
494637,152227
494638,152228
494639,152229
494640,152230
494641,152231
494642,152232
494643,152233
494644,152234
494645,152235
494646,152236
494647,152237
494648,152238
494649,152239
494650,152240
494651,152241
494652,152242
494690,152243
494691,152244
494692,152245
494693,152246
494694,152247
494695,152248
494696,152249
494697,152250
494698,152251
494699,152252
494700,152253
494701,152254
494702,152255
494703,152256
494704,152257
494705,152258
494706,152259
494707,152260
494708,152261
494709,152262
494710,152263
494711,152264
494712,152265
494713,152266
494714,152267
494715,152268
494716,152269
494717,152270
494718,152271
494719,152272
494720,152273
494721,152274
494722,152275
494723,152276
494724,152277
494725,152278
494726,152279
494727,152280
494728,152281
494729,152282
494730,152283
494731,152284
494732,152285
494733,152286
494734,152287
494735,152288
494736,152289
494737,152290
494738,152291
494739,152292
494740,152293
494741,152294
494742,152295
494743,152296
494744,152297
494745,152298
494746,152299
494747,152300
494748,152301
494749,152302
494750,152303
494751,152304
494752,152305
494753,152306
494754,152307
494755,152308
494756,152309
494757,152310
494758,152311
494759,152312
494760,152313
494761,152314
494762,152315
494763,152316
494764,152317
494765,152318
494766,152319
494767,152320
494768,152321
494769,152322
494770,152323
494771,152324
494772,152325
494773,152326
494774,152327
494775,152328
494776,152329
494777,152330
494778,152331
494779,152332
494780,152333
494781,152334
494782,152335
494783,152336
494784,152337
494785,152338
494786,152339
494787,152340
494788,152341
494789,152342
494790,152343
494791,152344
494792,152345
494793,152346
494794,152347
494795,152348
494796,152349
494797,152350
494798,152351
494799,152352
494800,152353
494801,152354
494802,152355
494803,152356
494804,152357
494805,152358
494806,152359
494807,152360
494808,152361
494809,152362
494810,152363
494811,152364
494812,152365
494813,152366
494814,152367
494815,152368
494816,152369
494817,152370
494818,152371
494819,152372
494820,152373
494821,152374
494822,152375
494823,152376
494824,152377
494825,152378
494826,152379
494827,152380
494828,152381
494829,152382
494830,152383
494831,152384
494832,152385
494833,152386
494834,152387
494835,152388
494836,152389
494837,152390
494838,152391
494839,152392
494840,152393
494841,152394
494842,152395
494843,152396
494844,152397
494845,152398
494846,152399
494847,152400
494848,152401
494849,152402
494850,152403
494851,152404
494852,152405
494853,152406
494854,152407
494855,152408
494856,152409
494857,152410
494858,152411
494859,152412
494860,152413
494861,152414
494862,152415
494863,152416
494864,152417
494865,152418
494866,152419
494867,152420
494868,152421
494869,152422
494870,152423
494871,152424
494872,152425
494873,152426
494874,152427
494875,152428
494876,152429
494877,152430
494878,152431
494879,152432
494880,152433
494881,152434
494882,152435
494883,152436
494884,152437
494885,152438
494886,152439
494887,152440
494888,152441
494889,152442
494890,152443
494891,152444
494892,152445
494893,152446
494894,152447
494895,152448
494896,152449
494897,152450
494898,152451
494899,152452
494900,152453
494901,152454
494902,152455
494903,152456
494904,152457
494905,152458
494906,152459
494907,152460
494908,152461
494909,152462
494910,152463
494911,152464
494912,152465
494913,152466
494914,152467
494915,152468
494916,152469
494917,152470
494918,152471
494919,152472
494920,152473
494921,152474
494922,152475
494923,152476
494924,152477
494925,152478
494926,152479
494927,152480
494928,152481
494929,152482
494930,152483
494931,152484
494932,152485
494933,152486
494934,152487
494935,152488
494936,152489
494937,152490
494938,152491
494939,152492
494940,152493
494941,152494
494942,152495
494943,152496
494944,152497
494945,152498
494946,152499
494947,152500
494948,152501
494949,152502
494950,152503
494951,152504
494952,152505
494953,152506
494954,152507
494955,152508
494956,152509
494957,152510
494958,152511
494959,152512
494960,152513
494961,152514
494962,152515
494963,152516
494964,152517
494965,152518
494966,152519
494967,152520
494968,152521
494969,152522
494970,180621
494973,180622
495002,152523
495003,152524
495266,152525
495267,152526
495268,152527
495269,152528
495270,152529
495271,152530
495272,152531
495273,152532
495274,152533
495275,152534
495276,152535
495277,152536
495278,152537
495279,152538
495280,152539
495281,152540
495282,152541
495283,152542
495284,152543
495285,152544
495286,152545
495287,152546
495288,152547
495289,152548
495290,152549
495291,152550
495292,152551
495293,152552
495294,152553
495295,152554
495296,152555
495297,152556
495298,152557
495299,152558
495300,152559
495301,152560
495302,152561
495303,152562
495304,152563
495305,152564
495306,152565
495307,152566
495308,152567
495309,152568
495310,152569
495311,152570
495312,152571
495313,152572
495314,152573
495315,152574
495316,152575
495317,152576
495318,152577
495319,152578
495320,152579
495321,152580
495322,152581
495323,152582
495324,152583
495325,152584
495326,152585
495327,152586
495328,152587
495329,152588
495330,152589
495331,152590
495332,152591
495333,152592
495334,152593
495335,152594
495336,152595
495337,152596
495338,152597
495339,152598
495340,152599
495341,152600
495342,152601
495343,152602
495344,152603
495345,152604
495346,152605
495347,152606
495348,152607
495349,152608
495350,152609
495351,152610
495352,152611
495353,152612
495354,152613
495355,152614
495356,152615
495357,152616
495358,152617
495359,152618
495360,152619
495361,152620
495362,152621
495363,152622
495364,152623
495365,152624
495366,152625
495367,152626
495368,152627
495369,152628
495370,152629
495371,152630
495372,152631
495373,152632
495404,152633
495405,152634
495406,152635
495407,152636
495408,152637
495409,152638
495410,152639
495411,152640
495412,152641
495413,152642
495414,152643
495415,152644
495416,152645
495417,152646
